date,brand,product_type,skin_type,hair_type,country,sales_channel,units_sold,unit_price_usd,cost_usd,discount_pct,marketing_spend_usd,on_promotion,customer_rating,returns_units,stock_level,revenue_usd,profit_usd
2028-10-04,Axe,Hair Mask,Dry,Curly,Argentina,Supermarket,1815,8.75,1.99,17.99,2441.34,0,4.78,82,2804,15881.25,9828.06
2028-10-05,Axe,Body Wash,Normal,Wavy,Brazil,Online,5495,16.04,5.26,25.43,5060.45,0,3.95,111,4222,88139.8,54175.65
2028-10-06,Dove,Shampoo,Sensitive,Straight,Brazil,Online,2750,7.04,3.82,29.42,2423.86,1,4.3,53,15027,19360.0,6431.14
2028-10-07,Dove,Body Wash,Normal,Curly,Brazil,Pharmacy,1462,17.17,8.92,11.0,5869.21,1,3.39,29,754,25102.54,6192.29
2028-10-08,Axe,Face Cream,Combination,Coily,Mexico,Online,3137,9.77,4.8,15.2,5876.91,1,3.55,106,11637,30648.49,9713.98
2028-10-09,Axe,Deodorant,Dry,Curly,Colombia,Supermarket,3439,17.43,5.8,28.29,562.5,0,3.86,50,6668,59941.77,39433.07
2028-10-10,Dove,Conditioner,Normal,Straight,Brazil,Pharmacy,5810,7.05,7.55,14.86,3203.34,1,4.85,3,5011,40960.5,-6108.34
2028-10-11,Sedal,Deodorant,Sensitive,Straight,Brazil,Supermarket,786,5.19,6.26,33.56,3381.54,1,3.21,60,1162,4079.34,-4222.56
2028-10-12,Rexona,Shampoo,Combination,Curly,Brazil,Online,2223,17.84,1.49,27.32,5457.95,0,4.2,106,11503,39658.32,30888.1
2028-10-13,Axe,Deodorant,Normal,Coily,Colombia,Wholesale,4966,12.71,6.74,17.23,535.44,1,4.73,13,15433,63117.86,29111.58
2028-10-14,Lux,Body Wash,Combination,Curly,Argentina,Supermarket,4427,16.76,1.65,16.75,3178.73,1,4.5,100,6238,74196.52,63713.24
2028-10-15,Rexona,Deodorant,Combination,Curly,Brazil,Supermarket,797,6.13,7.49,10.1,2184.32,1,4.06,78,10156,4885.61,-3268.24
2028-10-16,Rexona,Deodorant,Combination,Wavy,Mexico,Pharmacy,3511,11.61,2.47,3.31,5486.4,1,3.76,76,15623,40762.71,26604.14
2028-10-17,Rexona,Shampoo,Combination,Straight,Brazil,Online,1836,14.32,3.28,21.56,2819.71,0,4.41,103,5005,26291.52,17449.73
2028-10-18,Dove,Conditioner,Combination,Curly,Colombia,Wholesale,1150,4.72,4.07,10.32,3085.8,0,3.61,34,21580,5428.0,-2338.3
2028-10-19,Dove,Hair Mask,Normal,Straight,Argentina,Supermarket,5536,5.29,2.53,29.32,3407.54,0,4.04,104,11389,29285.44,11871.82
2028-10-20,Lux,Shampoo,Combination,Coily,Brazil,Online,5583,8.21,9.2,30.68,1200.16,1,3.76,145,20628,45836.43,-6727.33
2028-10-21,Rexona,Body Wash,Dry,Straight,Brazil,Online,3960,4.7,8.93,9.54,1352.08,1,4.13,85,22692,18612.0,-18102.88
2028-10-22,Rexona,Face Cream,Oily,Wavy,Mexico,Online,2772,9.77,6.96,1.48,2218.92,0,4.81,26,10129,27082.44,5570.4
2028-10-23,Dove,Conditioner,Oily,Curly,Chile,Pharmacy,4596,12.8,1.69,18.63,280.48,1,4.63,75,13334,58828.8,50781.08
2028-10-24,TRESemmé,Conditioner,Normal,Wavy,Argentina,Wholesale,1610,15.57,7.58,5.84,3723.77,0,4.35,96,11908,25067.7,9140.13
2028-10-25,Rexona,Body Wash,Dry,Straight,Colombia,Pharmacy,1005,16.76,7.65,1.95,2796.76,1,4.41,0,12875,16843.8,6358.79
2028-10-26,Axe,Body Wash,Sensitive,Straight,Mexico,Wholesale,5243,7.02,1.62,32.81,1321.14,0,3.78,146,3847,36805.86,26991.06
2028-10-27,Dove,Body Wash,Oily,Curly,Brazil,Online,2569,3.22,2.77,33.09,303.19,0,3.89,71,3718,8272.18,852.86
2028-10-28,Axe,Deodorant,Dry,Curly,Brazil,Pharmacy,2990,4.16,6.37,2.29,1505.68,1,3.61,142,8466,12438.4,-8113.58
2028-10-29,Rexona,Body Wash,Sensitive,Coily,Chile,Supermarket,4518,15.09,4.57,18.81,1023.49,0,3.35,11,20847,68176.62,46505.87
2028-10-30,TRESemmé,Conditioner,Dry,Coily,Chile,Wholesale,5671,8.57,4.44,8.47,3102.53,0,3.97,45,5756,48600.47,20318.7
2028-10-31,Rexona,Shampoo,Dry,Straight,Argentina,Supermarket,909,14.2,6.65,10.9,4277.44,0,3.64,138,11049,12907.8,2585.51
2028-11-01,Dove,Face Cream,Normal,Straight,Brazil,Online,1291,7.71,7.26,15.67,3440.93,0,4.03,12,13969,9953.61,-2859.98
2028-11-02,Lux,Conditioner,Combination,Coily,Argentina,Online,3357,17.92,7.61,5.1,5517.11,0,4.91,80,10629,60157.44,29093.56
2028-11-03,Sedal,Shampoo,Sensitive,Coily,Mexico,Supermarket,3820,9.41,6.22,3.16,2609.9,0,3.5,117,18434,35946.2,9575.9
2028-11-04,Sedal,Shampoo,Oily,Coily,Colombia,Pharmacy,4985,7.33,7.35,29.42,522.18,0,3.2,78,6310,36540.05,-621.88
2028-11-05,Rexona,Body Wash,Oily,Curly,Argentina,Wholesale,3169,4.19,9.35,30.54,3697.46,0,3.84,36,24895,13278.11,-20049.5
2028-11-06,TRESemmé,Face Cream,Normal,Straight,Brazil,Supermarket,1516,2.85,8.32,30.54,5640.04,1,4.28,132,14471,4320.6,-13932.56
2028-11-07,Dove,Shampoo,Normal,Wavy,Argentina,Pharmacy,3130,14.89,2.03,12.06,4973.09,0,3.34,69,22080,46605.7,35278.71
2028-11-08,Sedal,Body Wash,Dry,Straight,Chile,Pharmacy,3087,8.96,6.96,24.47,5780.58,1,4.03,58,18742,27659.52,393.42
2028-11-09,TRESemmé,Body Wash,Dry,Coily,Colombia,Pharmacy,5214,17.41,6.67,1.28,5421.7,0,3.57,121,9615,90775.74,50576.66
2028-11-10,TRESemmé,Body Wash,Sensitive,Straight,Brazil,Wholesale,3678,13.5,7.11,34.54,623.68,0,4.76,46,22807,49653.0,22878.74
2028-11-11,Lux,Deodorant,Dry,Straight,Argentina,Wholesale,573,9.69,5.39,3.54,6135.81,1,4.7,1,13054,5552.37,-3671.91
2028-11-12,Rexona,Deodorant,Dry,Straight,Colombia,Supermarket,5164,7.24,4.39,25.02,4471.59,1,3.99,114,5306,37387.36,10245.81
2028-11-13,Rexona,Hair Mask,Combination,Straight,Argentina,Supermarket,3922,5.24,6.99,25.13,4385.08,0,4.34,3,18437,20551.28,-11248.58
2028-11-14,Axe,Face Cream,Normal,Curly,Brazil,Supermarket,5777,8.21,6.98,25.08,564.94,1,3.87,114,12769,47429.17,6540.77
2028-11-15,Dove,Body Wash,Sensitive,Straight,Brazil,Online,5183,8.94,6.2,11.62,4973.97,1,4.09,71,14223,46336.02,9227.45
2028-11-16,TRESemmé,Body Wash,Dry,Curly,Argentina,Pharmacy,2580,16.68,5.2,33.62,2749.83,0,3.33,73,15466,43034.4,26868.57
2028-11-17,Sedal,Conditioner,Combination,Wavy,Argentina,Wholesale,4498,14.24,6.26,21.62,5188.02,1,3.63,121,4019,64051.52,30706.02
2028-11-18,Axe,Shampoo,Sensitive,Curly,Argentina,Wholesale,193,6.52,8.01,34.33,5206.47,0,3.73,13,9835,1258.36,-5494.04
2028-11-19,Dove,Shampoo,Normal,Wavy,Mexico,Wholesale,5627,7.63,8.03,25.47,2106.84,1,4.13,62,17108,42934.01,-4357.64
2028-11-20,Dove,Hair Mask,Oily,Wavy,Argentina,Online,4903,4.9,4.87,11.16,3809.29,1,4.21,56,18755,24024.7,-3662.2
2028-11-21,Dove,Deodorant,Dry,Curly,Mexico,Pharmacy,596,13.5,1.91,21.25,2111.09,1,3.6,43,18019,8046.0,4796.55
2028-11-22,Sedal,Shampoo,Sensitive,Wavy,Colombia,Wholesale,5809,11.76,2.72,33.54,4743.43,1,3.62,106,8865,68313.84,47769.93
2028-11-23,Dove,Deodorant,Sensitive,Coily,Mexico,Supermarket,4258,12.15,5.73,7.04,5777.52,0,3.23,101,16332,51734.7,21558.84
2028-11-24,Axe,Shampoo,Normal,Coily,Chile,Supermarket,5572,2.85,2.14,8.99,2807.35,1,3.48,61,1043,15880.2,1148.77
2028-11-25,Lux,Body Wash,Combination,Curly,Argentina,Supermarket,718,12.92,7.34,22.23,2382.67,0,4.09,47,15616,9276.56,1623.77
2028-11-26,Sedal,Shampoo,Combination,Coily,Argentina,Pharmacy,4689,6.42,3.28,12.41,3763.76,0,4.76,118,17542,30103.38,10959.7
2028-11-27,TRESemmé,Body Wash,Sensitive,Curly,Mexico,Online,3895,16.51,3.19,31.65,2426.31,1,3.87,51,2402,64306.45,49455.09
2028-11-28,Sedal,Hair Mask,Sensitive,Wavy,Argentina,Online,313,6.52,7.43,8.8,2301.79,0,4.13,147,11994,2040.76,-2586.62
2028-11-29,Rexona,Shampoo,Normal,Curly,Mexico,Online,1095,11.54,7.04,29.6,1080.88,1,3.76,65,15678,12636.3,3846.62
2028-11-30,Rexona,Face Cream,Sensitive,Wavy,Colombia,Online,1536,3.39,3.19,27.18,5524.86,0,3.76,130,18327,5207.04,-5217.66
2028-12-01,TRESemmé,Body Wash,Oily,Coily,Argentina,Pharmacy,4427,15.14,1.98,7.37,4422.67,1,4.73,94,22450,67024.78,53836.65
2028-12-02,TRESemmé,Shampoo,Dry,Coily,Colombia,Online,3261,13.84,5.33,26.3,1241.51,0,4.35,34,23100,45132.24,26509.6
2028-12-03,Rexona,Hair Mask,Combination,Curly,Chile,Wholesale,3827,12.01,4.08,15.85,631.58,0,3.43,23,4026,45962.27,29716.53
2028-12-04,Dove,Body Wash,Normal,Straight,Argentina,Online,4540,9.28,5.93,26.36,2210.95,0,3.24,120,17086,42131.2,12998.05
2028-12-05,Sedal,Hair Mask,Combination,Wavy,Chile,Wholesale,1247,6.16,7.21,16.18,1276.04,1,3.66,128,16924,7681.52,-2585.39
2028-12-06,Sedal,Face Cream,Dry,Coily,Argentina,Online,809,10.19,5.75,22.5,6066.19,0,4.48,54,24701,8243.71,-2474.23
2028-12-07,Lux,Face Cream,Dry,Curly,Colombia,Pharmacy,3020,17.01,8.36,10.08,2782.26,1,3.67,74,23459,51370.2,23340.74
2028-12-08,Dove,Face Cream,Sensitive,Coily,Brazil,Pharmacy,5726,14.88,5.28,31.54,4838.42,0,3.46,96,7763,85202.88,50131.18
2028-12-09,Rexona,Body Wash,Oily,Straight,Brazil,Pharmacy,3540,9.0,1.64,14.06,3843.83,1,4.5,30,4582,31860.0,22210.57
2028-12-10,Dove,Deodorant,Dry,Curly,Argentina,Online,1965,16.23,6.67,0.86,1508.76,1,4.91,67,24328,31891.95,17276.64
2028-12-11,Axe,Conditioner,Combination,Straight,Chile,Online,4287,11.99,7.32,2.05,2337.55,1,3.22,149,15553,51401.13,17682.74
2028-12-12,Dove,Hair Mask,Normal,Straight,Chile,Wholesale,807,11.26,3.35,24.66,1171.91,1,3.48,143,10463,9086.82,5211.46
2028-12-13,Lux,Body Wash,Combination,Straight,Colombia,Wholesale,3087,2.93,3.13,3.91,5986.59,1,4.27,104,10638,9044.91,-6603.99
2028-12-14,TRESemmé,Shampoo,Combination,Wavy,Colombia,Online,3872,7.98,7.09,5.82,3907.94,1,4.81,19,10221,30898.56,-461.86
2028-12-15,Lux,Hair Mask,Oily,Straight,Chile,Wholesale,2512,8.53,8.4,24.93,1241.91,0,4.4,56,14560,21427.36,-915.35
2028-12-16,TRESemmé,Face Cream,Dry,Coily,Argentina,Pharmacy,2855,12.4,4.55,4.78,6004.08,0,4.35,105,2364,35402.0,16407.67
2028-12-17,TRESemmé,Face Cream,Oily,Straight,Argentina,Online,876,4.63,6.89,28.22,3685.99,1,3.37,133,13672,4055.88,-5665.75
2028-12-18,Rexona,Body Wash,Sensitive,Straight,Chile,Online,3509,2.92,8.74,23.7,2356.12,0,3.73,128,11524,10246.28,-22778.5
2028-12-19,Axe,Body Wash,Dry,Curly,Argentina,Wholesale,3835,15.38,2.92,9.14,2810.5,1,4.66,39,23164,58982.3,44973.6
2028-12-20,TRESemmé,Face Cream,Oily,Curly,Mexico,Online,1685,6.91,5.4,8.82,2079.32,1,3.48,65,23334,11643.35,465.03
2028-12-21,Sedal,Hair Mask,Normal,Straight,Argentina,Pharmacy,909,13.08,3.64,16.48,1537.0,0,4.37,115,21071,11889.72,7043.96
2028-12-22,Axe,Face Cream,Normal,Curly,Mexico,Supermarket,4993,6.32,4.67,9.55,2343.43,1,3.9,43,22709,31555.76,5895.02
2028-12-23,Dove,Hair Mask,Normal,Curly,Mexico,Online,2121,17.56,3.09,31.39,5576.86,1,4.01,61,22367,37244.76,25114.01
2028-12-24,Axe,Deodorant,Normal,Coily,Chile,Pharmacy,5995,7.55,6.4,32.32,6415.05,1,4.08,45,2259,45262.25,479.2
2028-12-25,Sedal,Hair Mask,Sensitive,Coily,Chile,Pharmacy,2868,14.59,1.46,26.68,6212.97,1,4.86,100,8180,41844.12,31443.87
2028-12-26,TRESemmé,Deodorant,Normal,Curly,Brazil,Online,4837,11.13,5.68,4.88,4453.27,1,3.51,107,4245,53835.81,21908.38
2028-12-27,Lux,Deodorant,Dry,Curly,Argentina,Pharmacy,3999,5.39,6.31,24.21,6081.05,0,3.6,143,10639,21554.61,-9760.13
2028-12-28,Lux,Hair Mask,Oily,Coily,Chile,Online,1022,4.28,1.2,27.21,1644.88,1,3.32,58,18187,4374.16,1502.88
2028-12-29,Lux,Conditioner,Dry,Straight,Colombia,Supermarket,2461,13.8,8.96,10.95,754.09,1,4.23,73,19317,33961.8,11157.15
2028-12-30,Dove,Shampoo,Combination,Straight,Colombia,Supermarket,4166,17.56,1.97,12.35,6227.66,1,4.51,95,17823,73154.96,58720.28
2028-12-31,TRESemmé,Body Wash,Sensitive,Straight,Brazil,Wholesale,2134,11.74,4.0,2.46,5538.17,1,4.66,82,23393,25053.16,10978.99
2029-01-01,Rexona,Body Wash,Oily,Wavy,Argentina,Pharmacy,4111,5.56,5.23,19.08,4052.47,0,4.5,92,5322,22857.16,-2695.84
2029-01-02,Rexona,Face Cream,Normal,Wavy,Argentina,Supermarket,4050,15.56,8.1,11.24,1675.19,0,4.02,14,12622,63018.0,28537.81
2029-01-03,Lux,Shampoo,Combination,Curly,Mexico,Pharmacy,3529,11.15,6.32,0.09,3648.9,0,4.45,146,3835,39348.35,13396.17
2029-01-04,Sedal,Face Cream,Normal,Curly,Argentina,Supermarket,2666,10.04,2.76,0.67,5220.27,1,4.35,1,20356,26766.64,14188.21
2029-01-05,Lux,Face Cream,Dry,Coily,Brazil,Supermarket,4026,5.21,7.0,34.5,6478.97,0,3.69,130,5533,20975.46,-13685.51
2029-01-06,Sedal,Shampoo,Combination,Wavy,Argentina,Online,5613,13.19,2.83,18.44,5545.08,0,4.65,22,7448,74035.47,52605.6
2029-01-07,Dove,Conditioner,Combination,Wavy,Chile,Online,3892,16.15,4.67,22.1,6129.02,1,3.77,26,15511,62855.8,38551.14
2029-01-08,Rexona,Shampoo,Combination,Curly,Mexico,Online,3987,13.88,6.58,27.35,6369.78,0,4.61,89,11881,55339.56,22735.32
2029-01-09,Axe,Body Wash,Normal,Curly,Brazil,Wholesale,592,6.64,2.66,26.25,2435.02,1,4.89,17,19644,3930.88,-78.86
2029-01-10,Dove,Shampoo,Sensitive,Curly,Mexico,Wholesale,5290,11.85,8.19,19.1,1447.75,0,4.23,124,15215,62686.5,17913.65
2029-01-11,Sedal,Deodorant,Sensitive,Wavy,Brazil,Online,830,16.17,8.21,24.49,5466.5,1,3.64,108,10402,13421.1,1140.3
2029-01-12,Lux,Shampoo,Normal,Curly,Brazil,Pharmacy,259,6.2,4.63,26.65,5773.95,1,3.32,70,4855,1605.8,-5367.32
2029-01-13,Axe,Deodorant,Sensitive,Straight,Mexico,Online,1588,13.85,4.96,30.95,3749.86,0,4.39,52,19891,21993.8,10367.46
2029-01-14,Axe,Deodorant,Combination,Wavy,Chile,Pharmacy,571,12.77,4.18,27.64,1155.99,1,3.28,34,19580,7291.67,3748.9
2029-01-15,TRESemmé,Hair Mask,Oily,Coily,Brazil,Supermarket,1024,3.93,2.59,12.17,3939.4,0,4.44,128,18815,4024.32,-2567.24
2029-01-16,TRESemmé,Body Wash,Normal,Straight,Colombia,Online,3442,11.51,9.01,25.47,778.7,1,3.42,85,14015,39617.42,7826.3
2029-01-17,Rexona,Deodorant,Combination,Wavy,Mexico,Online,5133,9.25,4.46,10.01,2243.28,0,4.26,59,15278,47480.25,22343.79
2029-01-18,Axe,Body Wash,Oily,Curly,Mexico,Online,5110,12.24,7.53,5.39,5178.94,1,3.63,37,23282,62546.4,18889.16
2029-01-19,TRESemmé,Conditioner,Sensitive,Straight,Argentina,Supermarket,2944,15.96,4.44,10.58,3437.03,0,4.61,144,2392,46986.24,30477.85
2029-01-20,Dove,Body Wash,Sensitive,Coily,Chile,Wholesale,5772,10.44,2.57,6.77,3104.24,0,4.92,137,22854,60259.68,42321.4
2029-01-21,TRESemmé,Conditioner,Combination,Curly,Brazil,Pharmacy,4004,5.78,8.83,28.44,4701.2,1,3.6,40,14406,23143.12,-16913.4
2029-01-22,Lux,Conditioner,Sensitive,Wavy,Mexico,Pharmacy,1671,3.35,7.13,21.66,512.51,0,4.66,22,18087,5597.85,-6828.89
2029-01-23,TRESemmé,Deodorant,Normal,Curly,Colombia,Supermarket,3770,3.17,7.04,32.6,3223.38,1,4.4,78,21959,11950.9,-17813.28
2029-01-24,Rexona,Body Wash,Oily,Straight,Chile,Wholesale,1181,3.16,6.39,22.8,3684.17,0,3.71,76,20278,3731.96,-7498.8
2029-01-25,Dove,Hair Mask,Normal,Straight,Argentina,Online,5849,15.06,7.21,22.32,950.9,1,4.05,47,12302,88085.94,44963.75
2029-01-26,Lux,Body Wash,Normal,Coily,Brazil,Online,4823,9.92,8.0,19.17,3433.9,1,3.72,54,12990,47844.16,5826.26
2029-01-27,Axe,Conditioner,Oily,Curly,Colombia,Pharmacy,3699,15.22,2.87,4.86,5031.55,0,4.97,88,1706,56298.78,40651.1
2029-01-28,TRESemmé,Hair Mask,Sensitive,Straight,Chile,Online,1007,13.97,6.93,4.49,3735.81,0,4.39,60,14728,14067.79,3353.47
2029-01-29,Dove,Shampoo,Combination,Curly,Argentina,Online,2758,11.37,7.35,34.94,4742.1,1,4.48,12,11763,31358.46,6345.06
2029-01-30,Rexona,Shampoo,Combination,Curly,Brazil,Supermarket,2433,15.1,6.31,27.61,886.22,1,4.03,41,370,36738.3,20499.85
2029-01-31,Sedal,Hair Mask,Dry,Straight,Argentina,Pharmacy,882,12.58,8.36,34.92,1292.59,1,3.64,27,11258,11095.56,2429.45
2029-02-01,Axe,Face Cream,Oily,Curly,Brazil,Supermarket,2860,7.12,3.44,18.64,2021.11,1,3.4,101,13494,20363.2,8503.69
2029-02-02,Sedal,Hair Mask,Sensitive,Straight,Colombia,Pharmacy,2981,12.66,5.88,2.45,2374.67,1,3.73,149,19219,37739.46,17836.51
2029-02-03,Rexona,Deodorant,Dry,Curly,Colombia,Online,4362,16.54,8.56,2.8,5185.23,0,3.88,119,23280,72147.48,29623.53
2029-02-04,Rexona,Body Wash,Oily,Coily,Brazil,Supermarket,392,2.59,2.18,25.37,519.05,1,3.21,82,7366,1015.28,-358.33
2029-02-05,Sedal,Hair Mask,Normal,Curly,Brazil,Pharmacy,1147,3.04,6.15,33.05,5364.1,0,3.42,50,224,3486.88,-8931.27
2029-02-06,Lux,Conditioner,Combination,Curly,Colombia,Supermarket,5600,4.45,8.36,6.9,4585.31,1,4.14,102,10378,24920.0,-26481.31
2029-02-07,Lux,Body Wash,Normal,Coily,Chile,Pharmacy,92,14.41,8.84,2.13,1292.09,1,3.24,24,772,1325.72,-779.65
2029-02-08,Axe,Conditioner,Normal,Straight,Chile,Supermarket,3585,14.43,7.89,19.71,4987.01,0,3.33,78,12989,51731.55,18458.89
2029-02-09,Axe,Shampoo,Combination,Straight,Mexico,Supermarket,2159,5.9,2.89,11.28,5281.65,1,4.81,148,16015,12738.1,1216.94
2029-02-10,Axe,Deodorant,Normal,Coily,Argentina,Online,778,16.7,4.63,13.82,2433.06,0,4.96,57,6679,12992.6,6957.4
2029-02-11,Dove,Body Wash,Oily,Curly,Brazil,Supermarket,4548,4.05,6.71,22.49,2554.04,0,4.17,64,9282,18419.4,-14651.72
2029-02-12,Dove,Deodorant,Sensitive,Wavy,Brazil,Wholesale,2827,2.55,5.14,23.36,313.16,1,4.25,60,4776,7208.85,-7635.09
2029-02-13,Dove,Hair Mask,Combination,Curly,Chile,Online,1533,12.77,7.76,18.4,6324.0,1,3.64,12,10276,19576.41,1356.33
2029-02-14,Lux,Deodorant,Combination,Straight,Mexico,Supermarket,2098,16.46,4.3,24.21,4728.19,0,3.79,77,23868,34533.08,20783.49
2029-02-15,Lux,Conditioner,Normal,Curly,Colombia,Online,3998,5.33,4.95,23.9,3797.48,1,4.53,15,12309,21309.34,-2278.24
2029-02-16,Axe,Deodorant,Normal,Coily,Brazil,Wholesale,3610,14.3,8.76,21.05,5174.18,0,4.49,50,24213,51623.0,14825.22
2029-02-17,Sedal,Conditioner,Sensitive,Curly,Argentina,Wholesale,2333,6.36,3.58,4.48,6088.64,1,3.86,126,19055,14837.88,397.1
2029-02-18,Sedal,Conditioner,Oily,Coily,Colombia,Supermarket,1811,4.61,5.24,0.61,3707.33,0,4.85,146,10377,8348.71,-4848.26
2029-02-19,Lux,Conditioner,Normal,Curly,Mexico,Online,4226,5.78,2.56,18.0,1102.94,0,4.09,129,13255,24426.28,12504.78
2029-02-20,TRESemmé,Hair Mask,Combination,Coily,Mexico,Pharmacy,3052,7.72,9.1,9.98,5989.13,1,4.53,73,11208,23561.44,-10200.89
2029-02-21,Dove,Conditioner,Oily,Wavy,Argentina,Wholesale,1254,4.92,5.97,9.17,1756.17,1,4.74,44,14839,6169.68,-3072.87
2029-02-22,TRESemmé,Hair Mask,Sensitive,Wavy,Mexico,Online,1086,14.9,8.13,2.13,2939.5,0,4.59,21,24632,16181.4,4412.72
2029-02-23,Lux,Body Wash,Combination,Wavy,Argentina,Wholesale,2130,16.35,1.52,1.6,4880.64,1,4.24,56,11143,34825.5,26707.26
2029-02-24,Lux,Hair Mask,Sensitive,Wavy,Brazil,Wholesale,3384,17.18,6.47,12.34,5219.57,0,4.6,84,9925,58137.12,31023.07
2029-02-25,Dove,Body Wash,Combination,Wavy,Colombia,Online,4713,4.24,9.18,9.85,5724.79,0,3.49,109,12392,19983.12,-29007.01
2029-02-26,TRESemmé,Face Cream,Normal,Curly,Chile,Supermarket,3478,4.15,6.95,4.16,423.86,1,3.98,110,3407,14433.7,-10162.26
2029-02-27,Axe,Conditioner,Sensitive,Wavy,Chile,Wholesale,2580,15.7,8.1,7.39,5593.89,1,4.38,48,8061,40506.0,14014.11
2029-02-28,Rexona,Shampoo,Oily,Wavy,Argentina,Wholesale,1295,16.73,1.84,7.85,5591.01,0,3.76,24,2371,21665.35,13691.54
2029-03-01,TRESemmé,Hair Mask,Sensitive,Straight,Brazil,Pharmacy,3186,12.47,3.36,0.6,1999.85,0,3.6,59,6541,39729.42,27024.61
2029-03-02,Sedal,Deodorant,Oily,Wavy,Mexico,Online,763,11.97,4.1,26.08,3520.81,0,3.79,86,9919,9133.11,2484.0
2029-03-03,TRESemmé,Shampoo,Sensitive,Wavy,Argentina,Supermarket,845,2.92,5.26,1.36,6062.55,1,3.27,65,3200,2467.4,-8039.85
2029-03-04,Dove,Face Cream,Sensitive,Coily,Brazil,Supermarket,754,15.26,1.85,19.18,1107.69,1,4.38,33,16439,11506.04,9003.45
2029-03-05,Axe,Face Cream,Sensitive,Wavy,Argentina,Supermarket,2768,7.23,5.8,1.07,6022.49,0,4.65,2,18552,20012.64,-2064.25
2029-03-06,Dove,Conditioner,Normal,Straight,Argentina,Pharmacy,962,12.83,5.95,10.52,2052.16,1,3.67,125,11094,12342.46,4566.4
2029-03-07,Rexona,Face Cream,Combination,Coily,Chile,Wholesale,5385,14.85,8.76,21.49,5036.98,0,4.43,94,10553,79967.25,27757.67
2029-03-08,Axe,Deodorant,Combination,Coily,Argentina,Pharmacy,1634,7.13,1.31,4.83,735.03,1,4.36,134,8137,11650.42,8774.85
2029-03-09,Sedal,Body Wash,Normal,Curly,Brazil,Supermarket,1512,17.73,2.75,21.92,2679.31,0,4.65,92,14714,26807.76,19970.45
2029-03-10,Rexona,Face Cream,Combination,Coily,Colombia,Supermarket,5558,9.28,2.31,17.17,3665.14,1,3.99,124,13359,51578.24,35074.12
2029-03-11,Lux,Conditioner,Oily,Wavy,Mexico,Wholesale,4169,13.76,7.13,27.34,6336.26,1,3.63,65,7976,57365.44,21304.21
2029-03-12,Lux,Deodorant,Oily,Coily,Brazil,Online,650,10.27,5.32,32.09,2876.47,1,3.72,51,8878,6675.5,341.03
2029-03-13,Lux,Shampoo,Dry,Coily,Chile,Wholesale,5527,3.21,9.3,22.98,212.12,0,4.56,69,20419,17741.67,-33871.55
2029-03-14,Axe,Body Wash,Dry,Curly,Chile,Supermarket,2494,10.72,2.67,12.6,4832.42,1,4.44,17,20706,26735.68,15244.28
2029-03-15,Dove,Face Cream,Combination,Coily,Colombia,Pharmacy,2631,11.91,1.61,22.96,4580.35,0,4.86,25,13649,31335.21,22518.95
2029-03-16,Lux,Hair Mask,Sensitive,Wavy,Mexico,Online,5832,11.83,4.66,2.85,4877.0,0,4.89,99,14222,68992.56,36938.44
2029-03-17,Rexona,Face Cream,Dry,Straight,Colombia,Online,218,17.16,4.69,19.53,5352.11,0,3.5,9,14814,3740.88,-2633.65
2029-03-18,Rexona,Shampoo,Dry,Wavy,Chile,Supermarket,1307,12.7,5.7,14.61,4738.94,1,3.7,58,11630,16598.9,4410.06
2029-03-19,Sedal,Face Cream,Combination,Coily,Colombia,Wholesale,741,14.83,3.34,22.55,3822.54,0,4.44,118,19212,10989.03,4691.55
2029-03-20,Dove,Conditioner,Oily,Curly,Argentina,Pharmacy,1622,12.5,9.47,10.26,3915.89,0,3.35,119,19876,20275.0,998.77
2029-03-21,Axe,Shampoo,Normal,Curly,Chile,Pharmacy,3455,13.65,7.08,30.35,2076.63,1,4.83,140,22041,47160.75,20622.72
2029-03-22,Dove,Hair Mask,Oily,Curly,Argentina,Supermarket,1988,4.47,5.86,15.49,1439.39,1,3.74,98,20886,8886.36,-4202.71
2029-03-23,TRESemmé,Body Wash,Combination,Coily,Argentina,Supermarket,137,4.43,9.31,27.09,5984.5,0,3.87,133,14246,606.91,-6653.06
2029-03-24,Lux,Conditioner,Dry,Wavy,Argentina,Online,3599,8.7,7.47,27.47,1256.47,0,4.33,22,11382,31311.3,3170.3
2029-03-25,TRESemmé,Body Wash,Normal,Straight,Brazil,Supermarket,4194,11.85,7.51,11.17,3456.7,0,4.86,55,19143,49698.9,14745.26
2029-03-26,Axe,Conditioner,Dry,Straight,Chile,Pharmacy,555,15.17,1.54,7.87,1188.21,1,3.42,73,9072,8419.35,6376.44
2029-03-27,Dove,Body Wash,Oily,Curly,Argentina,Online,4971,4.42,7.6,7.55,2332.67,1,4.37,130,10220,21971.82,-18140.45
2029-03-28,Rexona,Shampoo,Oily,Coily,Brazil,Online,5971,8.59,6.86,3.28,4439.9,1,4.48,143,5019,51290.89,5889.93
2029-03-29,Rexona,Face Cream,Combination,Curly,Mexico,Supermarket,3852,5.43,9.28,32.34,6312.04,0,4.22,95,2938,20916.36,-21142.24
2029-03-30,Sedal,Deodorant,Sensitive,Straight,Brazil,Wholesale,2946,12.91,4.19,24.96,6013.01,0,4.35,111,15287,38032.86,19676.11
2029-03-31,Dove,Conditioner,Sensitive,Wavy,Chile,Online,2240,14.6,3.44,1.43,4582.16,0,3.57,119,9102,32704.0,20416.24
